date,discharge,precip,tmean,tmax,snowfall,et0
2006-04-01,9.5600004196167,4.0,6.8,12.0,0.0,0.74
2006-04-02,6.949999809265137,0.0,4.0,11.4,0.0,3.0
2006-04-03,4.489999771118164,10.5,5.9,14.0,0.0,1.71
2006-04-04,4.010000228881836,2.8,-1.2,2.0,1.61,1.56
2006-04-05,3.1600000858306885,1.0,-2.0,1.6,0.91,1.19
2006-04-06,3.190000057220459,0.0,2.8,10.8,0.0,2.69
2006-04-07,3.9700000286102295,13.4,3.4,7.6,0.77,0.52
2006-04-08,9.460000038146973,0.2,-1.5,2.6,0.21,2.42
2006-04-09,4.679999828338623,0.0,0.7,7.0,0.0,2.6
2006-04-10,3.289999961853028,0.0,4.4,12.8,0.0,2.94
2006-04-11,2.640000104904175,0.0,8.2,16.9,0.0,3.52
2006-04-12,2.7799999713897705,8.4,10.8,15.8,0.0,1.75
2006-04-13,6.829999923706055,2.1,9.9,16.9,0.0,3.18
2006-04-14,5.730000019073486,9.1,9.7,13.8,0.0,1.15
2006-04-15,4.869999885559082,0.3,7.9,12.2,0.0,2.34
2006-04-16,3.299999952316284,0.0,6.3,13.1,0.0,3.42
2006-04-17,2.490000009536743,0.0,6.4,12.4,0.0,3.38
2006-04-18,2.0299999713897705,0.0,9.1,16.7,0.0,3.94
2006-04-19,1.7300000190734863,0.0,12.3,19.4,0.0,4.38
2006-04-20,1.5099999904632568,0.0,13.4,22.0,0.0,4.58
2006-04-21,1.3200000524520874,0.0,13.8,19.0,0.0,4.51
2006-04-22,1.399999976158142,4.5,9.9,13.1,0.0,1.07
2006-04-23,5.269999980926514,12.1,6.6,8.6,0.0,0.51
2006-04-24,19.600000381469727,5.9,5.5,9.6,0.35,1.03
2006-04-25,8.859999656677246,1.3,4.7,8.7,0.35,2.18
2006-04-26,4.949999809265137,0.0,4.5,13.3,0.0,3.71
2006-04-27,3.25,0.0,6.3,10.8,0.0,3.57
2006-04-28,2.319999933242798,0.0,5.1,12.2,0.0,4.06
2006-04-29,1.809999942779541,0.0,7.6,13.9,0.0,4.24
2006-04-30,1.5399999618530271,0.0,9.9,16.8,0.0,4.71
2006-05-01,1.2999999523162842,0.0,12.6,18.4,0.0,4.62
2006-05-02,1.149999976158142,0.0,13.3,19.5,0.0,5.23
2006-05-03,1.0299999713897705,0.0,13.6,21.2,0.0,4.96
2006-05-04,0.9369999766349792,1.0,14.8,18.7,0.0,3.96
2006-05-05,0.8180000185966492,0.0,9.4,14.5,0.0,2.97
2006-05-06,0.7179999947547913,3.7,5.4,9.4,0.0,2.91
2006-05-07,0.6620000004768372,0.0,6.7,15.6,0.0,3.76
2006-05-08,0.6119999885559082,0.0,12.4,19.9,0.0,4.83
2006-05-09,0.5680000185966492,0.0,13.7,19.5,0.0,5.0
2006-05-10,0.5419999957084656,0.0,15.6,22.3,0.0,5.33
2006-05-11,0.7310000061988831,23.8,12.9,17.8,0.0,1.69
2006-05-12,2.6700000762939453,6.5,10.7,12.7,0.0,2.29
2006-05-13,2.609999895095825,1.3,10.7,16.2,0.0,3.17
2006-05-14,1.7599999904632568,0.2,11.5,15.4,0.0,2.29
2006-05-15,1.3799999952316284,0.0,11.2,15.9,0.0,2.78
2006-05-16,1.3799999952316284,11.4,10.6,13.8,0.0,1.66
2006-05-17,1.9700000286102293,3.7,11.7,17.5,0.0,3.09
2006-05-18,3.7200000286102295,14.2,10.3,15.8,0.0,1.22
2006-05-19,7.389999866485596,0.9,8.3,12.2,0.0,1.97
2006-05-20,3.7799999713897705,0.6,7.8,11.8,0.0,2.81
2006-05-21,2.5199999809265137,4.0,5.9,11.0,0.0,1.83
2006-05-22,1.909999966621399,0.0,4.9,7.8,0.0,2.32
2006-05-23,1.559999942779541,0.0,7.3,14.3,0.0,4.15
2006-05-24,1.2699999809265137,0.0,12.0,20.2,0.0,4.71
2006-05-25,1.100000023841858,1.5,16.0,22.2,0.0,3.29
2006-05-26,1.0399999618530271,20.5,17.0,20.2,0.0,2.09
2006-05-27,0.996999979019165,0.0,16.7,22.5,0.0,4.46
2006-05-28,0.828000009059906,0.0,19.8,26.8,0.0,5.1
2006-05-29,0.7009999752044678,0.0,23.6,30.2,0.0,5.93
2006-05-30,0.6079999804496765,0.1,25.1,30.4,0.0,5.62
2006-05-31,1.1299999952316284,3.7,23.2,26.4,0.0,3.42
2006-06-01,2.759999990463257,6.8,19.5,21.8,0.0,2.36
2006-06-02,1.9600000381469729,0.6,18.2,22.8,0.0,3.23
2006-06-03,2.069999933242798,12.5,14.9,18.7,0.0,2.23
2006-06-04,2.640000104904175,2.0,14.8,19.4,0.0,4.09
2006-06-05,2.140000104904175,0.0,17.2,23.6,0.0,5.56
2006-06-06,1.399999976158142,0.0,18.8,24.9,0.0,5.5
2006-06-07,1.0199999809265137,0.0,20.1,24.8,0.0,5.16
2006-06-08,0.8420000076293945,4.1,18.9,23.0,0.0,4.43
2006-06-09,0.7829999923706055,4.0,14.1,18.6,0.0,2.41
2006-06-10,0.656000018119812,0.0,10.3,13.1,0.0,4.23
2006-06-11,0.5370000004768372,0.0,10.0,14.7,0.0,3.2
2006-06-12,0.4690000116825104,0.0,12.4,16.9,0.0,3.09
2006-06-13,0.4230000078678131,0.0,14.3,18.6,0.0,2.8
2006-06-14,0.3799999952316284,0.0,16.1,21.1,0.0,4.81
2006-06-15,0.3370000123977661,0.0,17.0,22.3,0.0,5.55
2006-06-16,0.296999990940094,0.0,18.4,25.5,0.0,5.64
2006-06-17,0.25999999046325684,0.0,23.5,29.8,0.0,6.91
2006-06-18,0.2070000022649765,2.2,23.7,27.7,0.0,5.59
2006-06-19,0.2029999941587448,5.1,21.1,25.2,0.0,4.35
2006-06-20,0.2179999947547913,0.0,17.8,22.2,0.0,4.38
2006-06-21,0.20900000631809235,1.0,16.2,22.1,0.0,3.69
2006-06-22,0.19499999284744263,4.6,21.2,25.4,0.0,4.59
2006-06-23,0.17900000512599945,0.0,19.0,22.5,0.0,4.49
2006-06-24,0.16200000047683716,0.0,17.4,23.3,0.0,5.33
2006-06-25,0.1340000033378601,0.0,19.0,24.4,0.0,5.09
2006-06-26,0.1080000028014183,0.0,19.9,23.9,0.0,3.97
2006-06-27,0.13600000739097595,6.1,19.4,22.4,0.0,2.32
2006-06-28,0.16500000655651093,3.3,19.3,23.1,0.0,4.08
2006-06-29,0.15600000321865082,8.1,16.7,19.8,0.0,2.93
2006-06-30,0.15800000727176666,1.5,17.4,22.5,0.0,4.67
2006-07-01,0.1469999998807907,0.0,20.4,25.8,0.0,5.58
2006-07-02,0.13899999856948853,1.5,22.3,25.3,0.0,5.07
2006-07-03,0.11400000005960464,0.0,22.1,26.9,0.0,4.71
2006-07-04,0.11100000143051147,2.0,20.5,23.4,0.0,3.6
2006-07-05,0.10899999737739564,0.0,15.5,18.9,0.0,3.95
2006-07-06,0.0989999994635582,0.1,15.3,20.0,0.0,3.95
2006-07-07,0.08799999952316284,0.0,18.0,24.7,0.0,5.05
2006-07-08,0.06499999761581421,0.0,20.1,25.4,0.0,5.21
2006-07-09,0.04500000178813934,0.0,21.0,25.4,0.0,4.78
2006-07-10,0.2199999988079071,9.5,19.3,23.2,0.0,3.1
2006-07-11,0.29899999499320984,0.0,19.2,26.3,0.0,4.46
2006-07-12,0.6970000267028809,17.6,20.4,25.4,0.0,2.15
2006-07-13,1.5700000524520874,0.0,21.4,27.1,0.0,4.64
2006-07-14,1.0399999618530271,0.0,23.0,28.4,0.0,5.29
2006-07-15,0.5809999704360962,1.2,23.2,26.9,0.0,5.01
2006-07-16,0.3779999911785126,0.0,24.8,31.1,0.0,5.96
2006-07-17,0.28999999165534973,0.0,25.9,30.5,0.0,6.08
2006-07-18,0.26100000739097595,0.6,22.5,27.9,0.0,4.77
2006-07-19,0.2080000042915344,0.0,21.1,26.5,0.0,5.18
2006-07-20,0.20900000631809235,3.0,21.9,27.5,0.0,3.76
2006-07-21,0.29600000381469727,1.2,21.0,24.3,0.0,3.44
2006-07-22,0.3129999935626984,0.6,19.2,22.1,0.0,3.43
2006-07-23,0.3310000002384186,5.0,18.0,22.0,0.0,3.64
2006-07-24,0.2529999911785126,0.1,19.4,25.6,0.0,5.13
2006-07-25,0.18700000643730164,2.1,22.0,24.4,0.0,3.91
2006-07-26,0.18400000035762787,4.1,22.2,26.9,0.0,3.91
2006-07-27,0.39399999380111694,5.4,22.3,26.8,0.0,4.18
2006-07-28,0.32899999618530273,5.7,22.8,26.8,0.0,4.51
2006-07-29,0.35199999809265137,9.9,23.0,27.2,0.0,3.63
2006-07-30,0.3199999928474426,1.6,22.1,26.8,0.0,3.07
2006-07-31,0.23199999332427976,0.0,24.5,30.5,0.0,4.86
2006-08-01,0.16899999976158142,0.0,27.7,31.8,0.0,5.78
2006-08-02,0.17000000178813934,0.1,27.6,30.9,0.0,5.36
2006-08-03,0.4810000061988831,6.0,22.8,29.2,0.0,2.41
2006-08-04,0.625,0.9,20.7,25.2,0.0,4.81
2006-08-05,0.4880000054836273,0.0,19.8,25.2,0.0,4.7
