date,discharge,precip,tmean,tmax,snowfall,et0
1990-01-01,1.1200000047683716,0.0,-4.4,0.4,0.0,0.45
1990-01-02,1.0700000524520874,0.0,-4.7,-1.2,0.0,0.62
1990-01-03,1.0499999523162842,0.0,-1.9,3.1,0.0,0.67
1990-01-04,1.159999966621399,3.2,2.9,4.3,0.0,0.31
1990-01-05,1.5399999618530271,0.0,-3.7,0.1,0.0,0.47
1990-01-06,1.3600000143051147,0.0,-4.7,-2.6,0.0,0.53
1990-01-07,1.149999976158142,0.0,-4.9,2.1,0.14,0.59
1990-01-08,1.100000023841858,0.0,-1.4,3.9,0.0,0.67
1990-01-09,1.090000033378601,1.0,1.1,2.4,0.42,0.55
1990-01-10,1.1100000143051147,7.2,-0.4,0.8,4.06,0.38
1990-01-11,1.0800000429153442,2.9,-1.4,1.9,2.1,0.59
1990-01-12,1.0299999713897705,0.7,-5.9,-1.5,1.05,0.56
1990-01-13,1.0399999618530271,0.0,-11.9,-9.1,0.0,0.48
1990-01-14,1.0700000524520874,0.0,-9.1,-3.9,0.07,0.42
1990-01-15,1.0099999904632568,4.9,-2.0,4.0,3.29,0.66
1990-01-16,1.0099999904632568,0.0,0.8,4.9,0.0,0.49
1990-01-17,1.3200000524520874,6.4,4.6,8.6,0.0,0.3
1990-01-18,5.21999979019165,0.9,3.2,8.9,0.0,0.5
1990-01-19,2.859999895095825,0.0,-4.7,-1.7,0.0,1.19
1990-01-20,2.309999942779541,0.0,-3.2,0.7,0.07,0.8
1990-01-21,1.7999999523162842,3.1,-3.7,-1.9,2.24,0.61
1990-01-22,1.5800000429153442,1.6,-2.3,-0.3,1.54,0.58
1990-01-23,1.4199999570846558,0.0,-2.6,1.8,0.0,0.74
1990-01-24,1.4600000381469729,6.2,1.7,4.0,2.03,0.65
1990-01-25,1.5800000429153442,6.1,0.1,6.3,0.0,0.46
1990-01-26,2.039999961853028,0.9,-2.0,5.7,0.28,0.87
1990-01-27,1.7000000476837158,0.0,-0.5,5.8,0.0,1.38
1990-01-28,1.809999942779541,0.0,-0.3,6.4,0.0,1.59
1990-01-29,1.649999976158142,5.9,-3.5,-1.1,4.13,0.59
1990-01-30,1.4800000190734863,4.3,-2.3,1.8,3.01,0.88
1990-01-31,1.3700000047683716,0.0,-1.3,1.3,0.0,1.04
1990-02-01,1.340000033378601,0.9,0.4,4.5,0.0,0.59
1990-02-02,1.5199999809265137,6.8,-2.7,4.5,4.9,0.39
1990-02-03,1.2100000381469729,0.0,-9.8,-6.9,0.07,0.48
1990-02-04,1.2899999618530271,1.9,-6.3,-3.4,1.33,0.68
1990-02-05,1.2899999618530271,0.0,-7.3,1.3,0.0,0.77
1990-02-06,1.2400000095367432,0.0,1.3,4.1,0.0,1.27
1990-02-07,1.190000057220459,0.0,0.4,6.5,0.0,1.1
1990-02-08,1.2699999809265137,0.0,2.3,8.1,0.0,1.17
1990-02-09,3.1600000858306885,3.2,6.7,8.6,0.0,0.98
1990-02-10,3.450000047683716,0.0,-0.5,3.1,0.0,1.3
1990-02-11,2.259999990463257,0.0,-3.3,0.2,0.0,1.44
1990-02-12,1.830000042915344,0.0,-3.2,0.7,0.0,1.06
1990-02-13,1.7000000476837158,1.2,3.4,10.7,0.07,1.57
1990-02-14,1.950000047683716,1.6,-3.1,0.3,0.49,1.16
1990-02-15,1.3700000047683716,26.4,-7.1,-5.7,9.52,0.38
1990-02-16,1.690000057220459,10.5,-3.3,2.6,0.0,0.32
1990-02-17,1.4800000190734863,0.1,-8.5,0.6,0.28,0.74
1990-02-18,1.3700000047683716,0.0,-13.0,0.3,0.0,0.92
1990-02-19,1.340000033378601,0.0,-3.0,1.2,0.0,0.92
1990-02-20,1.2100000381469729,0.0,-12.0,-5.7,0.0,0.96
1990-02-21,1.2200000286102295,0.0,-4.2,5.1,0.0,1.64
1990-02-22,1.690000057220459,21.9,1.5,3.2,0.91,0.72
1990-02-23,3.930000066757202,17.4,-0.8,0.8,7.0,0.62
1990-02-24,2.7799999713897705,0.6,-8.7,-4.5,0.77,0.58
1990-02-25,1.7799999713897705,2.9,-16.1,-8.3,2.17,0.54
